timestamp,hostname,username,source_ip,source_port,event_type,action,status,message
2026-08-30T03:42:51.278530,auth-server,emma,192.168.1.21,58060,authentication,login,success,Aug 30 03:42:51 auth-server sshd[9714]: Accepted password for emma from 192.168.1.21 port 58060 ssh2
2026-08-30T03:43:35.278530,app-stage-02,david,192.168.1.10,54683,authentication,login,success,Aug 30 03:43:35 app-stage-02 sshd[8161]: Accepted password for david from 192.168.1.10 port 54683 ssh2
2026-08-30T03:44:17.278530,web-prod-01,david,192.168.1.12,44196,authentication,login,success,Aug 30 03:44:17 web-prod-01 sshd[6848]: Accepted password for david from 192.168.1.12 port 44196 ssh2
2026-08-30T03:45:40.278530,web-prod-01,frank,192.168.1.11,52566,authentication,login,failed,Aug 30 03:45:40 web-prod-01 sshd[2195]: Failed password for frank from 192.168.1.11 port 52566 ssh2
2026-08-30T03:46:10.278530,app-stage-02,emma,192.168.1.19,41775,authentication,login,success,Aug 30 03:46:10 app-stage-02 sshd[4551]: Accepted password for emma from 192.168.1.19 port 41775 ssh2
2026-08-30T03:46:28.278530,auth-server,jack,192.168.1.19,60907,authentication,login,success,Aug 30 03:46:28 auth-server sshd[3573]: Accepted password for jack from 192.168.1.19 port 60907 ssh2
2026-08-30T03:47:12.278530,srv-bastion,grace,192.168.1.20,57461,authentication,login,success,Aug 30 03:47:12 srv-bastion sshd[2468]: Accepted password for grace from 192.168.1.20 port 57461 ssh2
2026-08-30T03:48:40.278530,app-stage-02,charlie,192.168.1.14,45384,authentication,login,success,Aug 30 03:48:40 app-stage-02 sshd[2332]: Accepted password for charlie from 192.168.1.14 port 45384 ssh2
2026-08-30T03:50:26.278530,app-stage-02,frank,192.168.1.27,45473,authentication,login,success,Aug 30 03:50:26 app-stage-02 sshd[3616]: Accepted password for frank from 192.168.1.27 port 45473 ssh2
2026-08-30T03:52:09.278530,auth-server,grace,192.168.1.24,59699,authentication,login,success,Aug 30 03:52:09 auth-server sshd[3621]: Accepted password for grace from 192.168.1.24 port 59699 ssh2
2026-08-30T03:52:28.278530,srv-bastion,helen,192.168.1.20,48203,authentication,login,success,Aug 30 03:52:28 srv-bastion sshd[2889]: Accepted password for helen from 192.168.1.20 port 48203 ssh2
2026-08-30T03:52:55.278530,auth-server,frank,192.168.1.20,46931,authentication,privilege_elevation,success,Aug 30 03:52:55 auth-server sudo: frank : TTY=pts/0 ; PWD=/home/frank ; COMMAND=/usr/bin/apt-get update
2026-08-30T03:53:08.278530,web-prod-01,charlie,192.168.1.24,32654,authentication,login,success,Aug 30 03:53:08 web-prod-01 sshd[8614]: Accepted password for charlie from 192.168.1.24 port 32654 ssh2
2026-08-30T03:53:47.278530,auth-server,david,192.168.1.14,30619,authentication,login,success,Aug 30 03:53:47 auth-server sshd[2631]: Accepted password for david from 192.168.1.14 port 30619 ssh2
2026-08-30T03:54:05.278530,web-prod-01,charlie,192.168.1.17,61390,authentication,login,success,Aug 30 03:54:05 web-prod-01 sshd[8560]: Accepted password for charlie from 192.168.1.17 port 61390 ssh2
2026-08-30T03:55:26.278530,db-prod-01,jack,192.168.1.21,44786,authentication,login,failed,Aug 30 03:55:26 db-prod-01 sshd[9515]: Failed password for jack from 192.168.1.21 port 44786 ssh2
2026-08-30T03:56:17.278530,auth-server,grace,192.168.1.13,61318,authentication,login,success,Aug 30 03:56:17 auth-server sshd[7973]: Accepted password for grace from 192.168.1.13 port 61318 ssh2
2026-08-30T03:57:40.278530,srv-bastion,ian,192.168.1.25,55664,authentication,login,success,Aug 30 03:57:40 srv-bastion sshd[4546]: Accepted password for ian from 192.168.1.25 port 55664 ssh2
2026-08-30T03:59:01.278530,srv-bastion,alice,192.168.1.11,37110,authentication,login,success,Aug 30 03:59:01 srv-bastion sshd[2909]: Accepted password for alice from 192.168.1.11 port 37110 ssh2
2026-08-30T04:00:20.278530,web-prod-01,ian,192.168.1.11,46800,authentication,login,success,Aug 30 04:00:20 web-prod-01 sshd[5868]: Accepted password for ian from 192.168.1.11 port 46800 ssh2
2026-08-30T04:01:53.278530,srv-bastion,bob,192.168.1.10,61839,authentication,login,success,Aug 30 04:01:53 srv-bastion sshd[4237]: Accepted password for bob from 192.168.1.10 port 61839 ssh2
2026-08-30T04:02:34.278530,srv-bastion,charlie,192.168.1.12,59662,authentication,login,success,Aug 30 04:02:34 srv-bastion sshd[6765]: Accepted password for charlie from 192.168.1.12 port 59662 ssh2
2026-08-30T04:04:02.278530,auth-server,charlie,192.168.1.17,30624,authentication,login,success,Aug 30 04:04:02 auth-server sshd[8573]: Accepted password for charlie from 192.168.1.17 port 30624 ssh2
2026-08-30T04:04:39.278530,db-prod-01,emma,192.168.1.26,36049,authentication,privilege_elevation,success,Aug 30 04:04:39 db-prod-01 sudo: emma : TTY=pts/0 ; PWD=/home/emma ; COMMAND=/usr/bin/apt-get update
2026-08-30T04:05:17.278530,db-prod-01,grace,192.168.1.24,31675,authentication,privilege_elevation,success,Aug 30 04:05:17 db-prod-01 sudo: grace : TTY=pts/0 ; PWD=/home/grace ; COMMAND=/usr/bin/apt-get update
2026-08-30T04:06:30.278530,web-prod-01,bob,192.168.1.25,33251,authentication,login,success,Aug 30 04:06:30 web-prod-01 sshd[2825]: Accepted password for bob from 192.168.1.25 port 33251 ssh2
2026-08-30T04:07:12.278530,auth-server,frank,192.168.1.22,55579,authentication,login,failed,Aug 30 04:07:12 auth-server sshd[7909]: Failed password for frank from 192.168.1.22 port 55579 ssh2
2026-08-30T04:08:12.278530,srv-bastion,grace,192.168.1.25,43906,authentication,login,success,Aug 30 04:08:12 srv-bastion sshd[2087]: Accepted password for grace from 192.168.1.25 port 43906 ssh2
2026-08-30T04:08:25.278530,auth-server,grace,192.168.1.23,32942,authentication,login,failed,Aug 30 04:08:25 auth-server sshd[7021]: Failed password for grace from 192.168.1.23 port 32942 ssh2
2026-08-30T04:08:37.278530,app-stage-02,bob,192.168.1.21,60720,authentication,login,success,Aug 30 04:08:37 app-stage-02 sshd[6215]: Accepted password for bob from 192.168.1.21 port 60720 ssh2
2026-08-30T04:10:36.278530,web-prod-01,charlie,192.168.1.15,38298,authentication,login,failed,Aug 30 04:10:36 web-prod-01 sshd[4931]: Failed password for charlie from 192.168.1.15 port 38298 ssh2
2026-08-30T04:12:22.278530,db-prod-01,david,192.168.1.28,47812,authentication,login,success,Aug 30 04:12:22 db-prod-01 sshd[1067]: Accepted password for david from 192.168.1.28 port 47812 ssh2
2026-08-30T04:13:14.278530,srv-bastion,david,192.168.1.13,46501,authentication,login,success,Aug 30 04:13:14 srv-bastion sshd[2974]: Accepted password for david from 192.168.1.13 port 46501 ssh2
2026-08-30T04:14:45.278530,auth-server,frank,192.168.1.22,39387,authentication,login,success,Aug 30 04:14:45 auth-server sshd[9190]: Accepted password for frank from 192.168.1.22 port 39387 ssh2
2026-08-30T04:15:32.278530,app-stage-02,jack,192.168.1.22,42650,authentication,login,success,Aug 30 04:15:32 app-stage-02 sshd[4987]: Accepted password for jack from 192.168.1.22 port 42650 ssh2
2026-08-30T04:15:51.278530,app-stage-02,frank,192.168.1.12,53857,authentication,login,success,Aug 30 04:15:51 app-stage-02 sshd[5819]: Accepted password for frank from 192.168.1.12 port 53857 ssh2
2026-08-30T04:16:28.278530,db-prod-01,alice,192.168.1.13,41966,authentication,login,failed,Aug 30 04:16:28 db-prod-01 sshd[2370]: Failed password for alice from 192.168.1.13 port 41966 ssh2
2026-08-30T04:18:27.278530,db-prod-01,ian,192.168.1.28,52082,authentication,login,success,Aug 30 04:18:27 db-prod-01 sshd[2072]: Accepted password for ian from 192.168.1.28 port 52082 ssh2
2026-08-30T04:18:57.278530,app-stage-02,jack,192.168.1.24,40613,authentication,login,success,Aug 30 04:18:57 app-stage-02 sshd[5586]: Accepted password for jack from 192.168.1.24 port 40613 ssh2
2026-08-30T04:19:53.278530,auth-server,emma,192.168.1.26,63398,authentication,login,failed,Aug 30 04:19:53 auth-server sshd[4798]: Failed password for emma from 192.168.1.26 port 63398 ssh2
2026-08-30T04:20:40.278530,auth-server,frank,192.168.1.29,50841,authentication,login,success,Aug 30 04:20:40 auth-server sshd[5105]: Accepted password for frank from 192.168.1.29 port 50841 ssh2
2026-08-30T04:22:36.278530,app-stage-02,jack,192.168.1.24,36180,authentication,login,success,Aug 30 04:22:36 app-stage-02 sshd[4937]: Accepted password for jack from 192.168.1.24 port 36180 ssh2
2026-08-30T04:24:36.278530,app-stage-02,grace,192.168.1.15,42242,authentication,login,success,Aug 30 04:24:36 app-stage-02 sshd[6414]: Accepted password for grace from 192.168.1.15 port 42242 ssh2
2026-08-30T04:26:02.278530,web-prod-01,jack,192.168.1.22,33337,authentication,login,failed,Aug 30 04:26:02 web-prod-01 sshd[1149]: Failed password for jack from 192.168.1.22 port 33337 ssh2
2026-08-30T04:27:14.278530,app-stage-02,alice,192.168.1.24,57364,authentication,login,success,Aug 30 04:27:14 app-stage-02 sshd[1291]: Accepted password for alice from 192.168.1.24 port 57364 ssh2
2026-08-30T04:28:58.278530,web-prod-01,jack,192.168.1.25,62664,authentication,login,success,Aug 30 04:28:58 web-prod-01 sshd[5364]: Accepted password for jack from 192.168.1.25 port 62664 ssh2
2026-08-30T04:30:45.278530,auth-server,bob,192.168.1.28,44698,authentication,login,failed,Aug 30 04:30:45 auth-server sshd[3168]: Failed password for bob from 192.168.1.28 port 44698 ssh2
2026-08-30T04:30:55.278530,web-prod-01,helen,192.168.1.15,36518,authentication,login,success,Aug 30 04:30:55 web-prod-01 sshd[5587]: Accepted password for helen from 192.168.1.15 port 36518 ssh2
2026-08-30T04:32:18.278530,auth-server,bob,192.168.1.16,48136,authentication,login,failed,Aug 30 04:32:18 auth-server sshd[3442]: Failed password for bob from 192.168.1.16 port 48136 ssh2
2026-08-30T04:33:01.278530,app-stage-02,emma,192.168.1.24,50781,authentication,login,success,Aug 30 04:33:01 app-stage-02 sshd[8368]: Accepted password for emma from 192.168.1.24 port 50781 ssh2
2026-08-30T04:33:47.278530,web-prod-01,emma,192.168.1.20,40509,authentication,login,success,Aug 30 04:33:47 web-prod-01 sshd[3357]: Accepted password for emma from 192.168.1.20 port 40509 ssh2
2026-08-30T04:34:29.278530,web-prod-01,charlie,192.168.1.12,42755,authentication,login,success,Aug 30 04:34:29 web-prod-01 sshd[3939]: Accepted password for charlie from 192.168.1.12 port 42755 ssh2
2026-08-30T04:35:45.278530,web-prod-01,frank,192.168.1.21,35109,authentication,login,success,Aug 30 04:35:45 web-prod-01 sshd[2591]: Accepted password for frank from 192.168.1.21 port 35109 ssh2
2026-08-30T04:37:36.278530,srv-bastion,jack,192.168.1.23,38779,authentication,login,success,Aug 30 04:37:36 srv-bastion sshd[7644]: Accepted password for jack from 192.168.1.23 port 38779 ssh2
2026-08-30T04:39:36.278530,auth-server,charlie,192.168.1.24,50655,authentication,login,success,Aug 30 04:39:36 auth-server sshd[4672]: Accepted password for charlie from 192.168.1.24 port 50655 ssh2
2026-08-30T04:39:50.278530,web-prod-01,alice,192.168.1.15,32084,authentication,privilege_elevation,success,Aug 30 04:39:50 web-prod-01 sudo: alice : TTY=pts/0 ; PWD=/home/alice ; COMMAND=/usr/bin/apt-get update
2026-08-30T04:41:14.278530,db-prod-01,david,192.168.1.24,52846,authentication,login,success,Aug 30 04:41:14 db-prod-01 sshd[2178]: Accepted password for david from 192.168.1.24 port 52846 ssh2
2026-08-30T04:42:37.278530,web-prod-01,helen,192.168.1.13,49978,authentication,login,failed,Aug 30 04:42:37 web-prod-01 sshd[4354]: Failed password for helen from 192.168.1.13 port 49978 ssh2
2026-08-30T04:44:24.278530,web-prod-01,frank,192.168.1.29,61551,authentication,login,success,Aug 30 04:44:24 web-prod-01 sshd[3415]: Accepted password for frank from 192.168.1.29 port 61551 ssh2
2026-08-30T04:45:10.278530,srv-bastion,charlie,192.168.1.11,54184,authentication,login,success,Aug 30 04:45:10 srv-bastion sshd[3048]: Accepted password for charlie from 192.168.1.11 port 54184 ssh2
2026-08-30T04:46:03.278530,srv-bastion,bob,192.168.1.27,32295,authentication,login,success,Aug 30 04:46:03 srv-bastion sshd[3950]: Accepted password for bob from 192.168.1.27 port 32295 ssh2
2026-08-30T04:47:00.278530,web-prod-01,helen,192.168.1.29,63238,authentication,login,success,Aug 30 04:47:00 web-prod-01 sshd[6915]: Accepted password for helen from 192.168.1.29 port 63238 ssh2
2026-08-30T04:48:06.278530,app-stage-02,alice,192.168.1.16,37411,authentication,login,success,Aug 30 04:48:06 app-stage-02 sshd[3621]: Accepted password for alice from 192.168.1.16 port 37411 ssh2
2026-08-30T04:50:02.278530,srv-bastion,david,192.168.1.14,38784,authentication,login,success,Aug 30 04:50:02 srv-bastion sshd[6043]: Accepted password for david from 192.168.1.14 port 38784 ssh2
2026-08-30T04:51:28.278530,auth-server,ian,192.168.1.20,32800,authentication,login,success,Aug 30 04:51:28 auth-server sshd[6155]: Accepted password for ian from 192.168.1.20 port 32800 ssh2
2026-08-30T04:52:19.278530,db-prod-01,frank,192.168.1.23,47248,authentication,login,success,Aug 30 04:52:19 db-prod-01 sshd[6849]: Accepted password for frank from 192.168.1.23 port 47248 ssh2
2026-08-30T04:53:09.278530,srv-bastion,david,192.168.1.11,46896,authentication,login,success,Aug 30 04:53:09 srv-bastion sshd[7989]: Accepted password for david from 192.168.1.11 port 46896 ssh2
2026-08-30T04:54:47.278530,db-prod-01,bob,192.168.1.15,42989,authentication,login,success,Aug 30 04:54:47 db-prod-01 sshd[9066]: Accepted password for bob from 192.168.1.15 port 42989 ssh2
2026-08-30T04:55:46.278530,auth-server,bob,192.168.1.28,51983,authentication,login,success,Aug 30 04:55:46 auth-server sshd[4451]: Accepted password for bob from 192.168.1.28 port 51983 ssh2
2026-08-30T04:57:34.278530,app-stage-02,alice,192.168.1.17,62661,authentication,login,success,Aug 30 04:57:34 app-stage-02 sshd[7328]: Accepted password for alice from 192.168.1.17 port 62661 ssh2
2026-08-30T04:58:07.278530,srv-bastion,frank,192.168.1.19,40439,authentication,login,failed,Aug 30 04:58:07 srv-bastion sshd[7853]: Failed password for frank from 192.168.1.19 port 40439 ssh2
2026-08-30T04:58:50.278530,web-prod-01,ian,192.168.1.23,55755,authentication,login,failed,Aug 30 04:58:50 web-prod-01 sshd[3721]: Failed password for ian from 192.168.1.23 port 55755 ssh2
2026-08-30T05:00:17.278530,db-prod-01,jack,192.168.1.20,38140,authentication,login,success,Aug 30 05:00:17 db-prod-01 sshd[7165]: Accepted password for jack from 192.168.1.20 port 38140 ssh2
2026-08-30T05:02:07.278530,app-stage-02,grace,192.168.1.28,45103,authentication,login,failed,Aug 30 05:02:07 app-stage-02 sshd[8910]: Failed password for grace from 192.168.1.28 port 45103 ssh2
2026-08-30T05:03:38.278530,db-prod-01,helen,192.168.1.11,60445,authentication,privilege_elevation,success,Aug 30 05:03:38 db-prod-01 sudo: helen : TTY=pts/0 ; PWD=/home/helen ; COMMAND=/usr/bin/apt-get update
2026-08-30T05:05:15.278530,db-prod-01,helen,192.168.1.14,39494,authentication,login,success,Aug 30 05:05:15 db-prod-01 sshd[4386]: Accepted password for helen from 192.168.1.14 port 39494 ssh2
2026-08-30T05:06:55.278530,auth-server,grace,192.168.1.19,50980,authentication,login,success,Aug 30 05:06:55 auth-server sshd[4420]: Accepted password for grace from 192.168.1.19 port 50980 ssh2
2026-08-30T05:07:09.278530,web-prod-01,frank,192.168.1.28,42238,authentication,login,success,Aug 30 05:07:09 web-prod-01 sshd[8364]: Accepted password for frank from 192.168.1.28 port 42238 ssh2
2026-08-30T05:07:28.278530,auth-server,david,192.168.1.13,37134,authentication,login,success,Aug 30 05:07:28 auth-server sshd[5540]: Accepted password for david from 192.168.1.13 port 37134 ssh2
2026-08-30T05:07:39.278530,web-prod-01,frank,192.168.1.18,60392,authentication,login,success,Aug 30 05:07:39 web-prod-01 sshd[7875]: Accepted password for frank from 192.168.1.18 port 60392 ssh2
2026-08-30T05:08:04.278530,web-prod-01,frank,192.168.1.17,38275,authentication,login,success,Aug 30 05:08:04 web-prod-01 sshd[1020]: Accepted password for frank from 192.168.1.17 port 38275 ssh2
2026-08-30T05:08:35.278530,srv-bastion,frank,192.168.1.18,45372,authentication,login,success,Aug 30 05:08:35 srv-bastion sshd[1694]: Accepted password for frank from 192.168.1.18 port 45372 ssh2
2026-08-30T05:10:17.278530,db-prod-01,grace,192.168.1.24,44235,authentication,login,success,Aug 30 05:10:17 db-prod-01 sshd[4921]: Accepted password for grace from 192.168.1.24 port 44235 ssh2
2026-08-30T05:10:34.278530,srv-bastion,jack,192.168.1.20,37550,authentication,login,success,Aug 30 05:10:34 srv-bastion sshd[3515]: Accepted password for jack from 192.168.1.20 port 37550 ssh2
2026-08-30T05:12:06.278530,db-prod-01,alice,192.168.1.14,62795,authentication,login,success,Aug 30 05:12:06 db-prod-01 sshd[1087]: Accepted password for alice from 192.168.1.14 port 62795 ssh2
2026-08-30T05:12:35.278530,app-stage-02,david,192.168.1.27,43551,authentication,login,success,Aug 30 05:12:35 app-stage-02 sshd[9365]: Accepted password for david from 192.168.1.27 port 43551 ssh2
2026-08-30T05:13:15.278530,app-stage-02,david,192.168.1.28,50867,authentication,login,failed,Aug 30 05:13:15 app-stage-02 sshd[7322]: Failed password for david from 192.168.1.28 port 50867 ssh2
2026-08-30T05:14:13.278530,srv-bastion,grace,192.168.1.19,35870,authentication,login,success,Aug 30 05:14:13 srv-bastion sshd[5844]: Accepted password for grace from 192.168.1.19 port 35870 ssh2
2026-08-30T05:14:45.278530,db-prod-01,bob,192.168.1.27,64184,authentication,login,success,Aug 30 05:14:45 db-prod-01 sshd[1834]: Accepted password for bob from 192.168.1.27 port 64184 ssh2
2026-08-30T05:15:18.278530,db-prod-01,ian,192.168.1.19,35932,authentication,login,success,Aug 30 05:15:18 db-prod-01 sshd[2628]: Accepted password for ian from 192.168.1.19 port 35932 ssh2
2026-08-30T05:16:46.278530,app-stage-02,jack,192.168.1.29,33327,authentication,login,success,Aug 30 05:16:46 app-stage-02 sshd[7066]: Accepted password for jack from 192.168.1.29 port 33327 ssh2
2026-08-30T05:17:16.278530,db-prod-01,jack,192.168.1.28,60529,authentication,login,success,Aug 30 05:17:16 db-prod-01 sshd[5133]: Accepted password for jack from 192.168.1.28 port 60529 ssh2
2026-08-30T05:18:59.278530,app-stage-02,alice,192.168.1.18,39338,authentication,login,failed,Aug 30 05:18:59 app-stage-02 sshd[4717]: Failed password for alice from 192.168.1.18 port 39338 ssh2
2026-08-30T05:20:29.278530,web-prod-01,helen,192.168.1.14,62988,authentication,login,failed,Aug 30 05:20:29 web-prod-01 sshd[6490]: Failed password for helen from 192.168.1.14 port 62988 ssh2
2026-08-30T05:21:07.278530,app-stage-02,bob,192.168.1.19,63221,authentication,login,success,Aug 30 05:21:07 app-stage-02 sshd[4229]: Accepted password for bob from 192.168.1.19 port 63221 ssh2
2026-08-30T05:22:20.278530,db-prod-01,frank,192.168.1.11,50877,authentication,login,success,Aug 30 05:22:20 db-prod-01 sshd[6819]: Accepted password for frank from 192.168.1.11 port 50877 ssh2
2026-08-30T05:23:11.278530,db-prod-01,ian,192.168.1.12,56130,authentication,login,success,Aug 30 05:23:11 db-prod-01 sshd[8453]: Accepted password for ian from 192.168.1.12 port 56130 ssh2
2026-08-30T05:23:22.278530,web-prod-01,alice,192.168.1.26,56452,authentication,login,success,Aug 30 05:23:22 web-prod-01 sshd[1514]: Accepted password for alice from 192.168.1.26 port 56452 ssh2
2026-08-30T05:24:03.278530,app-stage-02,frank,192.168.1.16,57873,authentication,login,failed,Aug 30 05:24:03 app-stage-02 sshd[7543]: Failed password for frank from 192.168.1.16 port 57873 ssh2
2026-08-30T05:25:46.278530,srv-bastion,ian,192.168.1.22,30291,authentication,login,success,Aug 30 05:25:46 srv-bastion sshd[7187]: Accepted password for ian from 192.168.1.22 port 30291 ssh2
2026-08-30T05:26:54.278530,db-prod-01,alice,192.168.1.16,48795,authentication,login,success,Aug 30 05:26:54 db-prod-01 sshd[8585]: Accepted password for alice from 192.168.1.16 port 48795 ssh2
2026-08-30T05:28:28.278530,web-prod-01,jack,192.168.1.24,51096,authentication,login,success,Aug 30 05:28:28 web-prod-01 sshd[2225]: Accepted password for jack from 192.168.1.24 port 51096 ssh2
2026-08-30T05:29:17.278530,srv-bastion,ian,192.168.1.20,36097,authentication,privilege_elevation,success,Aug 30 05:29:17 srv-bastion sudo: ian : TTY=pts/0 ; PWD=/home/ian ; COMMAND=/usr/bin/apt-get update
2026-08-30T05:30:37.278530,web-prod-01,charlie,192.168.1.24,37294,authentication,login,success,Aug 30 05:30:37 web-prod-01 sshd[8744]: Accepted password for charlie from 192.168.1.24 port 37294 ssh2
2026-08-30T05:32:30.278530,db-prod-01,bob,192.168.1.21,52266,authentication,login,success,Aug 30 05:32:30 db-prod-01 sshd[6316]: Accepted password for bob from 192.168.1.21 port 52266 ssh2
2026-08-30T05:32:57.278530,web-prod-01,jack,192.168.1.28,55199,authentication,login,success,Aug 30 05:32:57 web-prod-01 sshd[5131]: Accepted password for jack from 192.168.1.28 port 55199 ssh2
2026-08-30T05:34:20.278530,db-prod-01,ian,192.168.1.18,32285,authentication,login,success,Aug 30 05:34:20 db-prod-01 sshd[4719]: Accepted password for ian from 192.168.1.18 port 32285 ssh2
2026-08-30T05:35:05.278530,srv-bastion,alice,192.168.1.16,35130,authentication,privilege_elevation,success,Aug 30 05:35:05 srv-bastion sudo: alice : TTY=pts/0 ; PWD=/home/alice ; COMMAND=/usr/bin/apt-get update
2026-08-30T05:35:55.278530,app-stage-02,emma,192.168.1.27,45363,authentication,login,failed,Aug 30 05:35:55 app-stage-02 sshd[1322]: Failed password for emma from 192.168.1.27 port 45363 ssh2
2026-08-30T05:36:38.278530,app-stage-02,frank,192.168.1.11,53784,authentication,login,success,Aug 30 05:36:38 app-stage-02 sshd[6462]: Accepted password for frank from 192.168.1.11 port 53784 ssh2
2026-08-30T05:36:49.278530,app-stage-02,grace,192.168.1.12,60673,authentication,privilege_elevation,success,Aug 30 05:36:49 app-stage-02 sudo: grace : TTY=pts/0 ; PWD=/home/grace ; COMMAND=/usr/bin/apt-get update
2026-08-30T05:37:31.278530,db-prod-01,helen,192.168.1.13,62546,authentication,login,success,Aug 30 05:37:31 db-prod-01 sshd[2519]: Accepted password for helen from 192.168.1.13 port 62546 ssh2
2026-08-30T05:37:41.278530,srv-bastion,emma,192.168.1.25,58103,authentication,login,success,Aug 30 05:37:41 srv-bastion sshd[1086]: Accepted password for emma from 192.168.1.25 port 58103 ssh2
2026-08-30T05:37:52.278530,auth-server,david,192.168.1.16,38876,authentication,login,success,Aug 30 05:37:52 auth-server sshd[6688]: Accepted password for david from 192.168.1.16 port 38876 ssh2
2026-08-30T05:38:58.278530,srv-bastion,emma,192.168.1.24,31422,authentication,login,success,Aug 30 05:38:58 srv-bastion sshd[2509]: Accepted password for emma from 192.168.1.24 port 31422 ssh2
2026-08-30T05:40:31.278530,db-prod-01,alice,192.168.1.16,33003,authentication,privilege_elevation,success,Aug 30 05:40:31 db-prod-01 sudo: alice : TTY=pts/0 ; PWD=/home/alice ; COMMAND=/usr/bin/apt-get update
2026-08-30T05:41:16.278530,web-prod-01,frank,192.168.1.25,51717,authentication,login,failed,Aug 30 05:41:16 web-prod-01 sshd[8673]: Failed password for frank from 192.168.1.25 port 51717 ssh2
2026-08-30T05:41:40.278530,auth-server,ian,192.168.1.26,30831,authentication,login,success,Aug 30 05:41:40 auth-server sshd[1069]: Accepted password for ian from 192.168.1.26 port 30831 ssh2
2026-08-30T05:42:48.278530,app-stage-02,alice,192.168.1.11,61052,authentication,login,failed,Aug 30 05:42:48 app-stage-02 sshd[4042]: Failed password for alice from 192.168.1.11 port 61052 ssh2
2026-08-30T05:44:33.278530,auth-server,bob,192.168.1.25,34773,authentication,login,success,Aug 30 05:44:33 auth-server sshd[5829]: Accepted password for bob from 192.168.1.25 port 34773 ssh2
2026-08-30T05:45:38.278530,auth-server,bob,192.168.1.28,36565,authentication,login,success,Aug 30 05:45:38 auth-server sshd[3108]: Accepted password for bob from 192.168.1.28 port 36565 ssh2
2026-08-30T05:45:52.278530,app-stage-02,grace,192.168.1.28,47769,authentication,login,success,Aug 30 05:45:52 app-stage-02 sshd[7908]: Accepted password for grace from 192.168.1.28 port 47769 ssh2
2026-08-30T05:46:20.278530,srv-bastion,david,192.168.1.17,34369,authentication,login,success,Aug 30 05:46:20 srv-bastion sshd[1918]: Accepted password for david from 192.168.1.17 port 34369 ssh2
2026-08-30T05:46:52.278530,db-prod-01,jack,192.168.1.21,33747,authentication,login,success,Aug 30 05:46:52 db-prod-01 sshd[7975]: Accepted password for jack from 192.168.1.21 port 33747 ssh2
2026-08-30T05:47:38.278530,db-prod-01,ian,192.168.1.14,61794,authentication,login,success,Aug 30 05:47:38 db-prod-01 sshd[2493]: Accepted password for ian from 192.168.1.14 port 61794 ssh2
2026-08-30T05:49:36.278530,srv-bastion,ian,192.168.1.29,45734,authentication,login,success,Aug 30 05:49:36 srv-bastion sshd[9046]: Accepted password for ian from 192.168.1.29 port 45734 ssh2
2026-08-30T05:50:12.278530,srv-bastion,jack,192.168.1.28,30443,authentication,login,success,Aug 30 05:50:12 srv-bastion sshd[3373]: Accepted password for jack from 192.168.1.28 port 30443 ssh2
2026-08-30T05:51:05.278530,auth-server,bob,192.168.1.23,52192,authentication,login,failed,Aug 30 05:51:05 auth-server sshd[3658]: Failed password for bob from 192.168.1.23 port 52192 ssh2
2026-08-30T05:51:16.278530,db-prod-01,charlie,192.168.1.28,42784,authentication,login,success,Aug 30 05:51:16 db-prod-01 sshd[5594]: Accepted password for charlie from 192.168.1.28 port 42784 ssh2
2026-08-30T05:52:16.278530,web-prod-01,bob,192.168.1.24,40701,authentication,login,success,Aug 30 05:52:16 web-prod-01 sshd[7409]: Accepted password for bob from 192.168.1.24 port 40701 ssh2
2026-08-30T05:53:28.278530,app-stage-02,jack,192.168.1.14,37898,authentication,login,success,Aug 30 05:53:28 app-stage-02 sshd[5457]: Accepted password for jack from 192.168.1.14 port 37898 ssh2
2026-08-30T05:54:39.278530,web-prod-01,jack,192.168.1.11,55179,authentication,login,success,Aug 30 05:54:39 web-prod-01 sshd[3454]: Accepted password for jack from 192.168.1.11 port 55179 ssh2
2026-08-30T05:56:22.278530,web-prod-01,david,192.168.1.17,35346,authentication,login,success,Aug 30 05:56:22 web-prod-01 sshd[1919]: Accepted password for david from 192.168.1.17 port 35346 ssh2
2026-08-30T05:58:01.278530,srv-bastion,david,192.168.1.13,53805,authentication,login,success,Aug 30 05:58:01 srv-bastion sshd[7092]: Accepted password for david from 192.168.1.13 port 53805 ssh2
2026-08-30T05:58:37.278530,web-prod-01,bob,192.168.1.13,59089,authentication,login,success,Aug 30 05:58:37 web-prod-01 sshd[7226]: Accepted password for bob from 192.168.1.13 port 59089 ssh2
2026-08-30T05:59:55.278530,srv-bastion,emma,192.168.1.22,30727,authentication,login,success,Aug 30 05:59:55 srv-bastion sshd[9514]: Accepted password for emma from 192.168.1.22 port 30727 ssh2
2026-08-30T06:01:27.278530,app-stage-02,bob,192.168.1.23,43089,authentication,privilege_elevation,success,Aug 30 06:01:27 app-stage-02 sudo: bob : TTY=pts/0 ; PWD=/home/bob ; COMMAND=/usr/bin/apt-get update
2026-08-30T06:02:05.278530,auth-server,jack,192.168.1.29,45089,authentication,login,success,Aug 30 06:02:05 auth-server sshd[1869]: Accepted password for jack from 192.168.1.29 port 45089 ssh2
2026-08-30T06:02:32.278530,srv-bastion,david,192.168.1.17,60448,authentication,login,success,Aug 30 06:02:32 srv-bastion sshd[5054]: Accepted password for david from 192.168.1.17 port 60448 ssh2
